winner,seconds,System_Snapshot_Dummy,BeaconRally,BeaconAttack,BeaconDefend,BeaconHarass,BeaconIdle,BeaconAuto,BeaconDetect,BeaconScout,BeaconClaim,BeaconExpand,BeaconCustom1,BeaconCustom2,BeaconCustom3,BeaconCustom4,DESTRUCTIBLE,ITEM,POWERUP,SMCAMERA,SMCHARACTER,STARMAP,SMSET,MISSILE,MISSILE_INVULNERABLE,MISSILE_HALFLIFE,PLACEHOLDER,PLACEHOLDER_AIR,PATHINGBLOCKER,BEACON,Ball,StereoscopicOptionsUnit,Colossus,TechLab,Reactor,InfestorTerran,BanelingCocoon,Baneling,Mothership,PointDefenseDrone,Changeling,ChangelingZealot,ChangelingMarineShield,ChangelingMarine,ChangelingZerglingWings,ChangelingZergling,CommandCenter,SupplyDepot,Refinery,Barracks,EngineeringBay,MissileTurret,Bunker,SensorTower,GhostAcademy,Factory,Starport,Armory,FusionCore,AutoTurret,SiegeTankSieged,SiegeTank,VikingFighter,VikingAssault,CommandCenterFlying,BarracksTechLab,BarracksReactor,FactoryTechLab,FactoryReactor,StarportTechLab,StarportReactor,FactoryFlying,StarportFlying,SCV,BarracksFlying,SupplyDepotLowered,Marine,Reaper,Ghost,Marauder,Thor,Hellion,Medivac,Banshee,Raven,Battlecruiser,Nuke,Nexus,Pylon,Assimilator,Gateway,Forge,FleetBeacon,TwilightCouncil,PhotonCannon,Stargate,TemplarArchive,DarkShrine,RoboticsBay,RoboticsFacility,CyberneticsCore,Zealot,Stalker,HighTemplar,DarkTemplar,Sentry,Phoenix,Carrier,VoidRay,WarpPrism,Observer,Immortal,Probe,Interceptor,Hatchery,CreepTumor,Extractor,SpawningPool,EvolutionChamber,HydraliskDen,Spire,UltraliskCavern,InfestationPit,NydusNetwork,BanelingNest,RoachWarren,SpineCrawler,SporeCrawler,Lair,Hive,GreaterSpire,Egg,Drone,Zergling,Overlord,Hydralisk,Mutalisk,Ultralisk,Roach,Infestor,Corruptor,BroodLordCocoon,BroodLord,BanelingBurrowed,DroneBurrowed,HydraliskBurrowed,RoachBurrowed,ZerglingBurrowed,InfestorTerranBurrowed,RedstoneLavaCritterBurrowed,RedstoneLavaCritterInjuredBurrowed,RedstoneLavaCritter,RedstoneLavaCritterInjured,QueenBurrowed,Queen,InfestorBurrowed,OverlordCocoon,Overseer,PlanetaryFortress,UltraliskBurrowed,OrbitalCommand,WarpGate,OrbitalCommandFlying,ForceField,WarpPrismPhasing,CreepTumorBurrowed,CreepTumorQueen,SpineCrawlerUprooted,SporeCrawlerUprooted,Archon,NydusCanal,BroodlingEscort,RichMineralField,XelNagaTower,InfestedTerransEgg,Larva,ReaperPlaceholder,NeedleSpinesWeapon,CorruptionWeapon,InfestedTerransWeapon,NeuralParasiteWeapon,PointDefenseDroneReleaseWeapon,HunterSeekerWeapon,MULE,ThorAAWeapon,PunisherGrenadesLMWeapon,VikingFighterWeapon,ATALaserBatteryLMWeapon,ATSLaserBatteryLMWeapon,LongboltMissileWeapon,D8ChargeWeapon,YamatoWeapon,IonCannonsWeapon,AcidSalivaWeapon,SpineCrawlerWeapon,SporeCrawlerWeapon,GlaiveWurmWeapon,GlaiveWurmM2Weapon,GlaiveWurmM3Weapon,StalkerWeapon,EMP2Weapon,BacklashRocketsLMWeapon,PhotonCannonWeapon,ParasiteSporeWeapon,Broodling,BroodLordBWeapon,AutoTurretReleaseWeapon,LarvaReleaseMissile,AcidSpinesWeapon,FrenzyWeapon,ContaminateWeapon,BroodlingDefault,Critter,CritterStationary,Shape,FungalGrowthMissile,NeuralParasiteTentacleMissile,Beacon_Protoss,Beacon_ProtossSmall,Beacon_Terran,Beacon_TerranSmall,Beacon_Zerg,Beacon_ZergSmall,Lyote,CarrionBird,KarakMale,KarakFemale,UrsadakMale,UrsadakFemale,UrsadakCalf,UrsadakMaleExotic,UrsadakFemaleExotic,UtilityBot,CommentatorBot1,CommentatorBot2,CommentatorBot3,CommentatorBot4,Scantipede,Dog,Sheep,Cow,InfestedTerransEggPlacement,InfestorTerransWeapon,MineralField,VespeneGeyser,SpacePlatformGeyser,RichVespeneGeyser,DestructibleSearchlight,DestructibleBullhornLights,DestructibleStreetlight,DestructibleSpacePlatformSign,DestructibleStoreFrontCityProps,DestructibleBillboardTall,DestructibleBillboardScrollingText,DestructibleSpacePlatformBarrier,DestructibleSignsDirectional,DestructibleSignsConstruction,DestructibleSignsFunny,DestructibleSignsIcons,DestructibleSignsWarning,DestructibleGarage,DestructibleGarageLarge,DestructibleTrafficSignal,TrafficSignal,BraxisAlphaDestructible1x1,BraxisAlphaDestructible2x2,DestructibleDebris4x4,DestructibleDebris6x6,DestructibleRock2x4Vertical,DestructibleRock2x4Horizontal,DestructibleRock2x6Vertical,DestructibleRock2x6Horizontal,DestructibleRock4x4,DestructibleRock6x6,DestructibleRampDiagonalHugeULBR,DestructibleRampDiagonalHugeBLUR,DestructibleRampVerticalHuge,DestructibleRampHorizontalHuge,DestructibleDebrisRampDiagonalHugeULBR,DestructibleDebrisRampDiagonalHugeBLUR,MengskStatueAlone,MengskStatue,WolfStatue,GlobeStatue,Weapon,GlaiveWurmBounceWeapon,BroodLordWeapon,BroodLordAWeapon,CreepBlocker1x1,PathingBlocker1x1,PathingBlocker2x2,AutoTestAttackTargetGround,AutoTestAttackTargetAir,AutoTestAttacker,HelperEmitterSelectionArrow,MultiKillObject,ShapeGolfball,ShapeCone,ShapeCube,ShapeCylinder,ShapeDodecahedron,ShapeIcosahedron,ShapeOctahedron,ShapePyramid,ShapeRoundedCube,ShapeSphere,ShapeTetrahedron,ShapeThickTorus,ShapeThinTorus,ShapeTorus,Shape4PointStar,Shape5PointStar,Shape6PointStar,Shape8PointStar,ShapeArrowPointer,ShapeBowl,ShapeBox,ShapeCapsule,ShapeCrescentMoon,ShapeDecahedron,ShapeDiamond,ShapeFootball,ShapeGemstone,ShapeHeart,ShapeJack,ShapePlusSign,ShapeShamrock,ShapeSpade,ShapeTube,ShapeEgg,ShapeYenSign,ShapeX,ShapeWatermelon,ShapeWonSign,ShapeTennisball,ShapeStrawberry,ShapeSmileyFace,ShapeSoccerball,ShapeRainbow,ShapeSadFace,ShapePoundSign,ShapePear,ShapePineapple,ShapeOrange,ShapePeanut,ShapeO,ShapeLemon,ShapeMoneyBag,ShapeHorseshoe,ShapeHockeyStick,ShapeHockeyPuck,ShapeHand,ShapeGolfClub,ShapeGrape,ShapeEuroSign,ShapeDollarSign,ShapeBasketball,ShapeCarrot,ShapeCherry,ShapeBaseball,ShapeBaseballBat,ShapeBanana,ShapeApple,ShapeCashLarge,ShapeCashMedium,ShapeCashSmall,ShapeFootballColored,ShapeLemonSmall,ShapeOrangeSmall,ShapeTreasureChestOpen,ShapeTreasureChestClosed,ShapeWatermelonSmall,MothershipCore,LocustMP,CollapsibleRockTowerDebris,HellionTank,NydusCanalAttacker,NydusCanalCreeper,SwarmHostBurrowedMP,SwarmHostMP,Oracle,Tempest,WarHound,WidowMine,Viper,WidowMineBurrowed,ExtendingBridgeNEWide8Out,ExtendingBridgeNEWide8,ExtendingBridgeNWWide8Out,ExtendingBridgeNWWide8,ExtendingBridgeNEWide10Out,ExtendingBridgeNEWide10,ExtendingBridgeNWWide10Out,ExtendingBridgeNWWide10,ExtendingBridgeNEWide12Out,ExtendingBridgeNEWide12,ExtendingBridgeNWWide12Out,ExtendingBridgeNWWide12,CollapsibleRockTowerPushUnit,CollapsibleTerranTowerPushUnit,CollapsibleTerranTowerDebris,DigesterCreepSprayTargetUnit,DigesterCreepSprayUnit,NydusCanalAttackerWeapon,ViperConsumeStructureWeapon,ResourceBlocker,TempestWeapon,YoinkMissile,WarHoundWeapon,EyeStalkWeapon,WidowMineWeapon,WidowMineAirWeapon,MothershipCoreWeaponWeapon,TornadoMissileWeapon,TornadoMissileDummyWeapon,TalonsMissileWeapon,CreepTumorMissile,LocustMPEggAMissileWeapon,LocustMPEggBMissileWeapon,LocustMPWeapon,ExtendingBridge,PhysicsPrimitiveParent,IceProtossCrates,ProtossCrates,TowerMine,PickupPalletGas,PickupPalletMinerals,PickupScrapSalvage1x1,PickupScrapSalvage2x2,PickupScrapSalvage3x3,RoughTerrain,UnbuildableBricksSmallUnit,UnbuildablePlatesSmallUnit,UnbuildablePlatesUnit,UnbuildableRocksSmallUnit,XelNagaHealingShrine,InvisibleTargetDummy,CollapsibleRockTowerDoubleWide,CollapsibleRockTower,CollapsibleRockTowerDiagonal,CollapsibleTerranTower,CollapsibleTerranTowerDiagonal,ZerglingFly,ThornLizard,CleaningBot,DestructibleRock6x6Weak,ProtossSnakeSegmentDemo,PhysicsPrimitives,PhysicsCube,PhysicsSphere,PhysicsCylinder,PhysicsCapsule,PhysicsStar,PhysicsKnot,PhysicsL,CreepBlocker4x4,DestructibleCityDebris2x4Vertical,DestructibleCityDebris2x4Horizontal,DestructibleCityDebris2x6Vertical,DestructibleCityDebris2x6Horizontal,DestructibleCityDebris4x4,DestructibleCityDebris6x6,DestructibleCityDebrisHugeDiagonalBLUR,DestructibleCityDebrisHugeDiagonalULBR,TestZerg,PathingBlockerRadius1,DestructibleRockEx12x4Vertical,DestructibleRockEx12x4Horizontal,DestructibleRockEx12x6Vertical,DestructibleRockEx12x6Horizontal,DestructibleRockEx14x4,DestructibleRockEx16x6,DestructibleRockEx1DiagonalHugeULBR,DestructibleRockEx1DiagonalHugeBLUR,DestructibleRockEx1VerticalHuge,DestructibleRockEx1HorizontalHuge,DestructibleIce2x4Vertical,DestructibleIce2x4Horizontal,DestructibleIce2x6Vertical,DestructibleIce2x6Horizontal,DestructibleIce4x4,DestructibleIce6x6,DestructibleIceDiagonalHugeULBR,DestructibleIceDiagonalHugeBLUR,DestructibleIceVerticalHuge,DestructibleIceHorizontalHuge,DesertPlanetSearchlight,DesertPlanetStreetlight,UnbuildableBricksUnit,UnbuildableRocksUnit,Artosilope,Anteplott,LabBot,Crabeetle,BeaconQQQ,BeaconArmy,LurkerMPEgg,LurkerMP,LurkerMPBurrowed,LurkerDenMP,CollapsibleRockTowerDebrisRampRight,CollapsibleRockTowerDebrisRampLeft,CollapsibleRockTowerPushUnitRampRight,CollapsibleRockTowerPushUnitRampLeft,YoinkVikingAirMissile,YoinkVikingGroundMissile,RepulsorCannonWeapon,ZerusDestructibleArch,CollapsibleRockTowerRampRight,CollapsibleRockTowerRampLeft,UnbuildableRocksDestructible,UnbuildableBricksDestructible,UnbuildablePlatesDestructible,DebrisRampLeft,DebrisRampRight,CollapsibleTerranTowerPushUnitRampLeft,CollapsibleTerranTowerPushUnitRampRight,CollapsibleTerranTowerRampLeft,CollapsibleTerranTowerRampRight,LabMineralField,ThorAALance,OracleWeapon,TempestWeaponGround,SeekerMissile,ProtossVespeneGeyser
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
